,crash_id,year,police_district,crash_date,day_name,primary_street,age,victim_gender,collision_type,hit_and_run,primary_vehicle,secondary_vehicle,arrest_made,investigation_status,time,latitude,longitude,age_group
98,48012,2020,39,2020-01-26,Sunday,Kelly Drive,34.0,F,"Single vehicle crash, Unit #1 driving too fast on Kelly Drive, lost control, crossed into other lane, mounted curb, and strick wall. Passenger pronounced dead at Hospital",0.0,Auto,Fixed Object,Pending,Pending,,40.0149362850761,-75.20684643063063,26-35
99,48013,2020,12,2020-02-05,Wednesday,Island Ave.,68.0,M,Pedestrian was standing on tracks when struck by Trolley Car. Pedestrian was pronounced dead at the scene by Medics.,0.0,Others,Pedestrian,No,No Charges expected.,,39.90004151774307,-75.23954511845696,66-75
100,48014,2020,8,2020-02-10,Monday,Roosevelt Blvd.,37.0,M,"Unit #1 was travelling N/B when the pedestrian attempted to run across mid-block and into the path of Unit #1, Pedestrian pronounced dead at Hospital on 02/26/20.",0.0,Auto,Pedestrian,No,No Charges expected.,,40.08067170914293,-74.99801005320593,36-45
101,48015,2020,35,2020-02-14,Friday,Broad St.,54.0,M,"Unit #1, S/B on Broad St. passed the intersection of Ruscomb with green signal when pedestrian stepped onto lane when struck. Ped pronounced dead at Hosp. a short time later.",0.0,Auto,Pedestrian,No,Pending,,40.02915324931853,-75.14691529385172,46-55
102,48016,2020,39,2020-02-14,Friday,Lehigh Ave.,53.0,M,Unit #2 pulled out of a parking space when it was struck by unit #1. Unit #1 then reversed striking a tree. Operator of unti #1 died fron injuries 9 days later at Hospital. Unit #2 fled scene.,1.0,Auto,Tree,No,Pending,,39.9958197145892,-75.16861644257398,46-55
103,48017,2020,19,2020-02-19,Wednesday,Diamond st.,47.0,M,"Unit #1, (M/C) travelling at a high rate of speed struck unit #2, coming from opposite direction, and made left into path of M/C. Operator of M/C was rpronounced dead from injuries upon arrival at Presby.",0.0,Motorcycle,Auto,Pending,Pending,,39.98807881912976,-75.23285410717097,46-55
104,48018,2020,9,2020-02-22,Saturday,Kelly Drive,28.0,M,Unit #1 travelling n/b kelly crossed over into s/b lane striking unit #2 head on. Operator of unit #1 pronounced deadat scene by medics.,0.0,Auto,Auto,No,Deceased crossed into oncoming traffic,,39.967471667428015,-75.18112355351066,26-35
105,48019,2020,35,2020-02-23,Sunday,Crescentville Ave.,50.0,M,Pedestrian was attempting to cross Crescentville Ave. mid-block when struck by passing unit #1. Pedestrian pronounced dead at Hospital on 02/25/20 from injuries received.,0.0,Auto,Pedestrian,No,Pending,,40.044935295893886,-75.11296108524594,46-55
106,48020,2020,26,2020-02-24,Monday,8th St.,27.0,M,Pedestrian was crossing 8th St. in the crosswalk when struck by unit #1 travelling at a high rate of speed in the wrong direction. Unit #1 did not stop and fled scene. Pedestrian pronounced dead at scene..,1.0,Auto,Pedestrian,No,Pending identification,,39.97750334337979,-75.1484582927221,26-35
107,48021,2020,1,2020-02-25,Tuesday,Wolf St.,76.0,F,Pedestrian attempted to cross Wolf St. mid-block from between two parked vehicles whe struck by ubit #1 that just turned onto Wolf St. from Rosewood. Pedestrian died from injuries on 03/02/2020.,0.0,Auto,Pedestrian,No,Accidental,,39.92199171804173,-75.17094688424393,75+
108,48022,2020,12,2020-02-25,Tuesday,Passyunk Ave.,46.0,F,"Single vehicle crash, Veh. Lost control on metal grates of Passy. Bridge, flipped ejecting passenger. Passenger pronounced dead at the scene.",0.0,Auto,Fixed Object,No,No Charges expected.,,39.91830177601422,-75.20866930774598,46-55
109,48023,2020,2,2020-02-27,Thursday,Castor Ave.,83.0,F,Pedestrian was attempting to cross Castor Ave. mid-block when struck by passing unit #1. Pedestrian pronounced dead at Hospital a short time later.,0.0,Auto,Pedestrian,No,No Charges expected,,40.03842764944492,-75.07842916599179,75+
110,48024,2020,15,2020-03-03,Tuesday,Roosevelt Blvd.,39.0,F,"Unit #1 left roadway, struck pole then tree causing ejection. Operator had history of heart related problems. Operator pronounced dead at the scene.",0.0,Auto,Fixed Object,No,No Charges,,40.02635114438954,-75.09755912616585,36-45
111,48025,2020,26,2020-03-03,Tuesday,Delaware Ave.,53.0,M,Pedestrian was still in a crosswalk when light for bus turned green. Bus proceeded striking ped. Pedestrian pronounced dead at hospital a short time later.,0.0,Commercial,Pedestrian,No,No Charges. Accidental,,39.96449070918043,-75.13434650923048,46-55
112,48026,2020,16,2020-03-06,Friday,34th St.,26.0,F,"Unit #1 travelling at high speed, hit potholes, lost control, left roadway, struck tree causing fatal injuries to passenger.",0.0,Auto,Tree,Pending,Pending,,39.97517119112036,-75.19490042290253,26-35
113,48027,2020,15,2020-03-09,Monday,Roosevelt Blvd.,50.0,M,Unit #1 N/B struck pedestrian trying to cross intersection of Bustleton Ave. against red signal per operator. Pedestrian pronounced dead at hospital.,0.0,Auto,Pedestrian,No,Pending,,40.03458002495862,-75.07122843644211,46-55
114,48028,2020,3,2020-03-09,Monday,Broad St.,53.0,M,Pedestrian attempting to cross Broad St. against red signal when struck by unit #1.  Ped pronounced dead at hospital on 03/13/2020.,0.0,Auto,Pedestrian,No,"No charges, Accidental",,39.90544274281614,-75.17414357899013,46-55
115,48029,2020,2,2020-03-17,Tuesday,Levick St.,63.0,M,Unit #1 struck pedestrian trying to cross intersection of Levick St. against red signal per operator. Pedestrian pronounced dead at hospital.,0.0,Auto,Pedestrian,No,Pending,,40.045523212389554,-75.0883156393304,56-65
116,48071,2020,15,2020-07-19,Sunday,Roosevelt Blvd.,43.0,M,"Single vehicle crash. high speed, lost control, left roadway, and struck tree. Operator pronounced dead at scene by medics.",0.0,Auto,Fixed Object,No,Deceased causation.,,40.0325455896372,-75.0799356291981,36-45
117,48030,2020,39,2020-03-18,Wednesday,Hunting Park Ave.,63.0,M,Unit #1 travelling at high speed struck the pedestrian that was crossing Hunting Park Ave. not at an intersection. Vehicle fled scene post crash. Pedestrian pronounced dead at Hospital.,1.0,Auto,Pedestrian,Pending,Pending identification of operator,,40.0045189892864,-75.1625659443695,56-65
118,48031,2020,15,2020-03-22,Sunday,Roosevelt Blvd.,43.0,M,Single vehicle crash. Unit #1  on Roosevelt Blvd. left roadway and struck tree.  Operator pronounced dead at scene by Medics.,0.0,Auto,Fixed Object,No,No charges,,40.02768467881609,-75.10955708857377,36-45
119,48032,2020,3,2020-03-22,Sunday,Oregon Ave.,76.0,M,"Single vehicle crash. Unit #1 W/B on Oregon Ave. crossed into E/B side, mounted curb and struck parked vehicle in parking lot. Pronounced dead at scene by Medics. Medical episode.",0.0,Auto,Fixed Object,No,No charges,,39.91433480919304,-75.15287800933947,75+
120,48033,2020,24,2020-03-24,Tuesday,Knensington Ave.,27.0,M,"Unit #1 N/B on Kensington Ave disregarded red signal at Castor Ave and struck Unit #2, then A El pillar.  Operator pronounced dead at the scene by medics.",0.0,Auto,Auto,No,Pending,,40.00421241761301,-75.09936517513341,26-35
121,48034,2020,12,2020-03-26,Thursday,Penrose Ferry Rd.,21.0,M,"Single vehicle Crash, Motorcycle entering I-95 on-ramp too fast, struck guardrail. Operator pronounced dead from injuries at Presby on 03-30-2020.",0.0,Motorcycle,Fixed Object,No,No Charges,,39.89251106538848,-75.22257627545632,19-25
122,48035,2020,6,2020-04-13,Monday,Callowhill St.,31.0,M,"Pedestrian attempting to cross Callowhill St. mid-block when struck by passing unit #1.  Veh. stopped, operator exited vehicle, then returned to vehicle and fled scene. Ped pronounced dead at hospital upon arrival.",0.0,Auto,Pedestrian,Pending,Pending ID of operator.,,39.95811942404784,-75.15050655546074,26-35
123,48036,2020,15,2020-04-17,Friday,Cottman Ave.,72.0,M,"Unit #1 E/B on Cottman Ave. for unk reason, crossed into W/B lanes, mounted curb and struck building. Oper. Pronounced dead at scene by medics. Medical?",0.0,Auto,Fixed Object,No,No Charges,,40.03699329657145,-75.04131688833024,66-75
124,48037,2020,39,2020-04-19,Sunday,Hunting Park Ave.,30.0,M,Pedestrian was attempting to cross Hunting Park Ave mid-block when he entered the striking vehicle lane and was struck. Ped was subsequently struck 2 more times by passing vehicles that did not stop. Ped pronounced dead at scene.,1.0,Auto,Pedestrian,No,Pending,,40.01680690879739,-75.15181343543044,26-35
125,48038,2020,22,2020-05-04,Monday,Broad St.,31.0,M,"Unit #2, (auto) make illegal u-turn into path of oncoming motorcycle causing M/C to strike auto. M/C operator pronounced dead at scene.",0.0,Motorcycle,Auto,No,Pending,,39.98788662758323,-75.15593766825914,26-35
126,48039,2020,8,2020-05-05,Tuesday,Knights Rd.,57.0,M,Unit #1 operating at high speed N/B on Knights Rd. struck pedestrian who was crossing Knights Rd. at Dorchester Rd. Pedestrian pronounced dead at scene.,0.0,Auto,Pedestrian,Pending,Pending,,40.076833702018334,-74.9786577605938,56-65
127,48040,2020,25,2020-05-05,Tuesday,Front St.,32.0,F,"Unit #1 operator at high speed, disregarded red signal, was struck, then struck parked vehicle. Passenger pronounced dead at scene.",0.0,Auto,Auto,Pending,Pending,,40.01387207388285,-75.12599000883533,26-35
128,48041,2020,15,2020-05-13,Wednesday,Whitaker Ave.,30.0,M,"Unit #1 at high speed, struck unit #2 diverting unit #2 it into a parked vehicle. Operator of unit #2 pronounced dead at scene. Passenger of unit #2 lost leg and fetus.",0.0,Auto,Auto,Yes,"Operator of unit #1 charged with murder, dui, HBV, HBV while DUI, Inv. Mans., REAP PIC",,40.02400037736742,-75.11045952600621,26-35
129,48042,2020,24,2020-05-17,Sunday,Erie Ave,32.0,M,Motorcyclist found on Erie Ave involved in collision with another vehicle that fled scene. Unknown how collision occurred. Operator transported to Temple Hospital by medics where he was pronounced dead on 05/23/2020,1.0,Motorcycle,,Pending,Pending,,40.0054014233228,-75.10937405267639,26-35
130,48043,2020,15,2020-05-28,Thursday,Frankford Ave.,3.0,F,"Unit #1 at high speed hit multiple vehicles, then struck vehicle 5 head on. 3 yr old passenger pronounced dead from crash at hospital.",1.0,Auto,Auto,Yes,"Operator of unit #1 charged with murder, dui, HBV, HBV while DUI, Inv. Mans., REAP PIC, and multiple counts of assault.",,40.02784510141242,-75.06066642388593,0-18
131,48044,2020,22,2020-05-31,Sunday,Broad St.,46.0,M,Unit #1 travelling S/b on Broad attempted left turn into the path of oncoming N/B motorcyclist causing collision. Operator of M/C pronounced dead at scene by Medics.,0.0,Motorcycle,Auto,No,TVR expected,,39.99086237530874,-75.15527283545349,46-55
132,48045,2020,7,2020-06-01,Monday,Grant Ave.,19.0,M,"Unit #1 travelling at high speed, lost control, crossed into oncoming lanes and struck unit #2, rotated and fllipped causing fatal injuries to 2 passengers. 5 occupants taken to multiple hospitals by medics. @ pronounced dead days later.",0.0,Auto,Auto,Pending,Pending,,40.08714544428959,-75.04102151254729,19-25
133,48046,2020,7,2020-06-01,Monday,Grant Ave.,19.0,M,"Unit #1 travelling at high speed, lost control, crossed into oncoming lanes and struck unit #2, rotated and fllipped causing fatal injuries to 2 passengers. 5 occupants taken to multiple hospitals by medics. @ pronounced dead days later.",0.0,Auto,Auto,Pending,Pending,,40.08714544428959,-75.04102151254729,19-25
134,48047,2020,12,2020-06-01,Monday,61st St.,31.0,M,"Unit #1 travelling at high speed, lost control, flipped over, then struck a second vehicle,  ejecting the operator and multiple passengers. Operator and 1 passenger pronounced dead at scene by Medics.",0.0,Auto,Fixed Object,,No Charges,,39.91989178902232,-75.21226130340362,26-35
135,48048,2020,12,2020-06-01,Monday,61st St.,57.0,F,"Unit #1 travelling at high speed, lost control, flipped over, then struck a second vehicle,  ejecting the operator and multiple passengers. Operator and 1 passenger pronounced dead at scene by Medics.",0.0,Auto,Fixed Object,No,No Charges,,39.91989178902232,-75.21226130340362,56-65
136,48049,2020,2,2020-06-12,Friday,Bustelton Ave.,72.0,F,Pedestrian struck by unk vehicle. Found by passersby. Trans to Jeff-Torresdale. Pedestrian pronounced dead at Hospital on 06/19/2020.,1.0,Auto,Pedestrian,Pending ID,Pending ID,,40.0549395114264,-75.05397093297567,66-75
137,48050,2020,14,2020-06-13,Saturday,Washington Lane,51.0,M,Unit #1 and #2 collided in the intersection. Operator of Unit #1 transported to hospital. He was pronounced dead at Hospital on 06/19/2020,0.0,Auto,Auto,No,Pending.,,40.03935528503798,-75.18483381838068,46-55
138,48051,2020,7,2020-06-14,Sunday,Castor Ave.,61.0,M,"Unit #2, attempted a left turn and directly into the path of oncoming unit #1 from the opposite direction when struck in the intersection. The operator of unit #2 was transported to Jefferson-Torresdale where he was pronounced dead on 06/17/20.",0.0,Auto,Auto,No,No arrest. Driver deceased.,,40.06432885604836,-75.05379906269364,56-65
139,48052,2020,12,2020-06-15,Monday,Island Ave.,29.0,M,"Single veh Motorcycle crash. Going too fast around curve, lost control striking guardrail. Operator pronounced dead at scene.",0.0,Motorcycle,Fixed Object,No,No Charges,,39.88843824128209,-75.23279768146054,26-35
140,48053,2020,5,2020-06-21,Sunday,Henry Ave.,17.0,M,Bicyclist entered Henry Ave. from side street when struck by passing auto. Bicyclist pronounced at scene by Medics.,0.0,Auto,Bicycle,No,No Charges.,,40.02600294783661,-75.19940804899329,0-18
141,48054,2020,3,2020-06-25,Thursday,Columbus Blvd.,34.0,M,The pedestrian was attempting to cross Columbus Blvd. when he was struck by a passing vehicle.  The pedestrian was pronounced on arrival at Jefferson Hosp.,0.0,Auto,Pedestrian,No,Pending.,,39.92923581667688,-75.14468045607846,26-35
142,48055,2020,2,2020-06-26,Friday,Bustleton Ave.,63.0,F,"Unit #2, Pedestrian was crossinf Bustleton Ave when she was struck by Unit #1. The pedestrian was transported to Einstein Hospital where she was pronounced dead on 07/13/2020 from injuries.",0.0,Auto,Pedestrian,No,Pending,,40.036084764766,-75.07009800687764,56-65
143,48056,2020,35,2020-06-30,Tuesday,Broad St.,65.0,F,Pedestrian attempting to cross Broad St. mid-block when struck by passing M/C. Ped transported to Einteing Hospital by medics.  The pedestrian died from injuries on 07/14/20.,0.0,Motorcycle,Pedestrian,No,Deceased entered lane of traffic.,,40.022151982772414,-75.14846789826193,56-65
144,48057,2020,35,2020-07-04,Saturday,Roosevelt Blvd.,28.0,M,Unit #2 entered intersection of 9th St. against red signal and into path of oncoming Unit #1 M/C causing collision. Operator of Unit #1 M/C was pronounced dead from injuries At scene by medics.,0.0,Motorcycle,Auto,Pending,Pending,,40.02098146914434,-75.13994339553537,26-35
145,48058,2020,6,2020-07-04,Saturday,Springarden St.,27.0,M,Unit #1 at high speed E/B on Springarden disregarded red signal at 5th St. striking Unit #2 N/B on 5th St. Impact caused  ejections of 2 passengers. 1 pronounced dead at scene by medics. 1 pronounced dead at hospital a short time later.,0.0,Auto,Auto,Yes,"Operator of unit #1 charged with murder, dui, HBV, HBV while DUI, Inv. Mans., REAP PIC",,39.96110806426309,-75.14666485751984,26-35
146,48059,2020,6,2020-07-04,Saturday,Springarden St.,29.0,M,Unit #1 at high speed E/B on Springarden disregarded red signal at 5th St. striking Unit #2 N/B on 5th St. Impact caused  ejections of 2 passengers. 1 pronounced dead at scene by medics. 1 pronounced dead at hospital a short time later.,0.0,Auto,Auto,Yes,"Operator of unit #1 charged with murder, dui, HBV, HBV while DUI, Inv. Mans., REAP PIC",,39.96110806426309,-75.14666485751984,26-35
147,48060,2020,35,2020-07-05,Sunday,Bartram Ave.,18.0,M,"Single vehicle crash. Veh struck guardrail, rolled onto passenger side. Rear passenger criticaally injured pronounced dead at hospital later that day.",0.0,Auto,Fixed Object,Pending,Pending,,40.026600929141296,-75.15929857250649,0-18
148,48061,2020,12,2020-07-06,Monday,Kingsessing Ave.,65.0,M,Unit #1 E/B on Kingsessing st high speed fleeing police disregarded red signal at 52nd St. striking Unit #2. Operator of Unit #2 pronounced dead at scene by medics.,0.0,Auto,Auto,Yes,"Operator of unit #1 charged with murder, dui, HBV,  Inv. Mans., REAP PIC",,39.94050115475349,-75.21893627053659,56-65
149,48062,2020,9,2020-07-07,Tuesday,Kelly Drive,18.0,M,Bicyclist attempting to cross Kelly Drive midblock when struck by passing Unit #1. Bicyclist was pronounced dead at arrival at Hospital.,0.0,Auto,Bicycle,No,Pending,,39.967462200184194,-75.18114498935019,0-18
150,48063,2020,35,2020-07-08,Wednesday,65th st.,55.0,F,Unit #2 travelling S/B attempted a left turn to proceed W/B and directly into path of oncoming Unit #1 when struck. Operator of unit #2 transported to Einstein Hosp. by Medics and was pronounced dead from injuries on 07/10/2020.,0.0,Auto,Auto,No,No Charges,,40.05318480462198,-75.1567610629815,46-55
151,48064,2020,7,2020-07-10,Friday,Bustleton Ave.,61.0,F,"Unit #1 attempted to pass Unit #2 colliding causing Unit #2 to redirect mounting a sidewalk and striking a wall. The passenger of Unit #2 was pronounced dead at the scene by Medics, driver seriously injured.",1.0,Auto,Auto,No,Pending,,40.06315053206072,-75.05168720531593,56-65
152,48065,2020,16,2020-07-12,Sunday,Girard Ave.,63.0,F,"Unit #1 W/B on 3rd St. on far right lane struck Unit #2, M/C travelling N/B on 3rd St. in intersection. Unk. Which one had red signal. M/C operator, (Unit #2 transported to Temple Hosp for injuries.  The M/C operator was pronounced deat at Temple Hosp. o",0.0,Auto,M/C,Unk.,Pending. Determining who had red light.,,39.9677772293482,-75.19470437102677,56-65
153,48066,2020,39,2020-07-12,Sunday,Ridge Ave,27.0,M,"Unit #2, (bicyclist), travelling N/B on Ridge in bike lane was struck from behind by Unit #1. Unit #1 fled scene post crash. The bicyclist was pronounced dead a short time later at hospital.",1.0,Auto,Bicycle,Pending,Pending ID,,40.00385711835293,-75.18735015357012,26-35
